"64","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","50","Y","N","Y","Y","N","O","bar","Interpreting Dreams","/","bar","Interpret your dreams","Interpret your dreams","","",""
"65","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","20","Y","N","Y","Y","N","O","highlights","fashion blog","http://sanjaal.com/fashion/","bar","","Tips and Trick in everyday fashion","","",""
"66","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","100","N","N","Y","Y","N","O","bar","technologies","http://sanjaal.com/fashion/","bar","","","","",""
"67","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","60","Y","N","Y","Y","N","O","bar","ganthan","http://sanjaal.com/ganthan","bar","","","","",""
"68","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","90","N","N","Y","Y","N","O","bar","services","http://sanjaal.com/fashion/","bar","","","","",""
"69","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","80","N","N","Y","Y","N","O","bar","membership","http://sanjaal.com/fashion/","bar","","","","",""
"70","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","70","N","N","Y","Y","N","O","bar","domains","http://domains.sanjaal.com","bar","","Full list of domains we own","","",""
"71","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","60","N","N","Y","Y","N","O","bar","check email","http://sanjaal.com/fashion/","bar","","","","",""
"72","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","30","Y","N","Y","Y","N","O","company","home","./","_top","","","","","index.php"
"73","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","60","Y","N","Y","Y","N","O","footer","privacy","privacy.php","_top","","","","",""
"74","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","50","Y","N","Y","Y","N","O","footer","disclaimer","disclaimer.php","_top","","","","",""
"75","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","70","Y","N","Y","Y","N","O","footer","copyrights","copyrights.php","_top","","","","",""
"76","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","30","Y","N","Y","Y","N","O","footer","about us","about-us.php","_top","","About our company","","",""
"77","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","40","Y","N","Y","Y","N","O","footer","contact us","contact-us.php","_top","","Reach to us, send an email","","",""
"78","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","40","Y","N","Y","Y","N","O","bar","Specialized java","http://sanjaal.com/java/","bar","","Highly specialized support on java language","","",""
